取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,テーブルID,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引割増単価,単位,割引/割増合計額,ID
RB0820170106172520000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,134C6ABFA0B84D129E2A3DF011FA5EC4
RB0820170106172520000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,134C6ABFA0B84D129E2A3DF011FA5EC4
RB0820170106172520000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり450","","",450,1,0,0,-,0,134C6ABFA0B84D129E2A3DF011FA5EC4
RB0820170106172520000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1000,1,0,0,-,0,134C6ABFA0B84D129E2A3DF011FA5EC4
RB0820170106191052000,2017/01/06,20:02:13,11610,10960,860,0,0,0,0,0,0,0,0,11610,0,0,-7,3,19,00:51:21,未設定,0009,"砂生 ひかり","お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀ダラ照り焼","","",1120,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",860,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","ブラックニッカ(S)","","",390,2,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,4,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,4,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191052000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","牡蠣酢","","",900,1,0,0,-,0,5AE5189EFB684DE18EB2437B2BCACE0D
RB0820170106191038000,2017/01/06,20:12:42,12160,11970,900,13000,0,0,0,0,0,0,0,0,840,0,-2,2,46,01:02:04,未設定,0009,"砂生 ひかり","汁物","あさり汁","","",340,2,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",790,1,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,11,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,6,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,8,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,6,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,5,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,3,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり450","","",450,2,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191038000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","なまこ酢","","",650,1,0,0,-,0,C403AF3C93924E65A0E423B1C9C33175
RB0820170106191025000,2017/01/06,20:35:40,8140,7760,602,10200,0,0,0,0,0,0,0,0,2060,0,-7,2,18,01:25:15,未設定,0009,"砂生 ひかり","一品料理","茶碗蒸し","","",560,2,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,2,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,4,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,2,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","おすすめ","","",1200,1,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106191025000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1200,1,0,0,-,0,D4344C84EB274CD2A6CFDC7EBAD1F751
RB0820170106180514000,2017/01/06,20:40:14,20440,21032,1514,20500,0,0,0,0,0,0,0,0,60,0,-2274,4,28,02:35:00,未設定,0009,"砂生 ひかり","にぎり","松","","",926,2,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",340,4,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","光物三点盛","","",1680,1,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,2,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","桜えびかき揚げ","","",750,1,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,4,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,5,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","冷酒・生酒(300ml)","","",880,3,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,4,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106180514000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","金目鯛の煮付け","","",1000,1,0,0,-,0,72FD8DE148BE4FA783089B78ACAD9B35
RB0820170106200846000,2017/01/06,20:49:26,2600,2570,192,10000,0,0,0,0,0,0,0,0,7400,0,-7,1,10,00:40:39,未設定,0009,"砂生 ひかり","おすすめにぎり","エビ天サラダロール","","",470,1,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,3,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,1,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,2,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,1,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106200846000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻230","","",230,1,0,0,-,0,89AC5EABFE454B5AAA47F3A620734223
RB0820170106201459000,2017/01/06,21:01:35,11070,10490,820,11100,0,0,0,0,0,0,0,0,30,0,-2,2,23,00:46:36,未設定,0009,"砂生 ひかり","日本酒","燗酒(1合)","","",460,3,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,5,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,2,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,2,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
RB0820170106201459000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","牡蠣酢","","",900,5,0,0,-,0,E06B91595F264B68BFF3EF43999FF562
000920170106210524653,2017/01/06,21:06:57,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,未設定,0009,"砂生 ひかり","出前","出前5000","","",5000,1,0,0,-,0,5BA83ECBC03E4EBF80215F2DEB5D6D93
000920170106211405940,2017/01/06,21:15:36,8000,8000,592,8000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,未設定,0009,"河端 優佳","出前","お好み(出前)","","",8000,1,0,0,-,0,546DE5FB089E4DE1B15774A2078F7BD2
RB0820170106194208000,2017/01/06,21:20:03,6560,6080,485,0,0,0,0,0,0,0,0,6560,0,0,-6,1,8,01:37:55,未設定,0009,"河端 優佳","揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106194208000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,3,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106194208000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106194208000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","熟撰","","",690,1,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106194208000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1600,1,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106194208000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,005798CDE56B4BA58B8C68F011731134
RB0820170106180130000,2017/01/06,21:22:56,13870,12880,1027,20000,0,0,0,0,0,0,0,0,6130,0,-4,2,13,03:21:26,未設定,0009,"河端 優佳","お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","真つぶ貝刺","","",1490,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","いか塩辛","","",380,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","一乃蔵","","",550,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","菊水","","",640,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","天狗舞","","",780,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","松島","","",830,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106180130000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","本日の日本酒","","",1200,2,0,0,-,0,B0CECEABBD9046BCA35D5C52C94D5537
RB0820170106183932000,2017/01/06,22:15:03,23380,22000,1731,24000,0,0,0,0,0,0,0,0,620,0,-6,4,40,03:35:31,未設定,0009,"河端 優佳","ビール","瓶ビール","","",600,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","一乃蔵","","",550,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","菊水","","",640,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","立山","","",780,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山","","",920,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田","","",920,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","松島","","",830,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,4,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり90","","",90,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,5,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,4,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,3,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり450","","",450,2,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",4500,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",970,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","なまこ酢","","",650,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183932000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ふぐの唐揚げ","","",860,1,0,0,-,0,54325DBFF65342B6B8593885A219C807
RB0820170106183945000,2017/01/06,22:23:31,34950,33210,2588,0,0,0,0,0,0,0,0,34950,0,0,-3,5,80,03:43:46,未設定,0009,"河端 優佳","お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚げ","","",800,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","げそ磯辺揚","","",610,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,7,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","上善","","",780,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,5,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,4,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,6,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","梅干レモン","","",300,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,10,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,7,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,5,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,10,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,3,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻340","","",340,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
RB0820170106183945000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1000,1,0,0,-,0,6A6C0F9A622143A7A700CDCA5151F1D4
000920170106222411527,2017/01/06,22:34:05,3000,3000,222,3000,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,未設定,0009,"河端 優佳","出前","お好み(出前)","","",1500,2,0,0,-,0,A3FCB31CA7D2472CAF607788A6FA2472
RB0820170106225239000,2017/01/06,23:00:17,6760,6581,500,0,0,0,0,0,0,0,0,6760,0,0,0,1,23,00:07:38,未設定,0009,"河端 優佳","汁物","みそ汁","","",341,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,5,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,3,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106225239000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,F0BF519C8E2849809AA72AFD4AE89F57
RB0820170106230805000,2017/01/06,23:32:49,2880,2770,213,3000,0,0,0,0,0,0,0,0,120,0,-5,1,9,00:24:43,未設定,0009,"堀田 恵美","汁物","みそ汁","","",340,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,2,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170106230805000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,D35CB9A4889A426E892B377F7CF6D941
RB0820170107001600000,2017/01/07,00:34:38,4950,4950,366,10000,0,0,0,0,0,0,0,0,5050,0,0,2,1,00:18:37,未設定,0009,"堀田 恵美","お好みにぎり","お好み","","",4950,1,0,0,-,0,62EF5162A8BF4E25826590FA51012D7A
RB0820170106230826000,2017/01/07,00:37:07,17630,16440,1305,20000,0,0,0,0,0,0,0,0,2370,0,-6,2,17,01:28:40,未設定,0009,"堀田 恵美","にぎり","上","","",1360,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1050,1,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
